retailer_code,SKU,barcode,available_stock,direct_url,country_id
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-uitrijdeken-heavy-fleece-dark-dennengroen/?attribute_pa_dekenmaat=m,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-oude-roos/,528
1234,,5407008893705,2,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-oude-roos/?attribute_pa_maat=klowie-d8990ee18b30041b1fc3634a7b2204eac482c0fc&attribute_pa_kleur=klowie-54076359fdc7f1f0e000b9ae15b96f8b09866acb,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-emerald/,528
1234,,,2,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-emerald/?attribute_pa_halster-maat=cob,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-mosterd/,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-mosterd/?attribute_pa_halster-maat=cob,528
1234,,,2,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-mosterd/?attribute_pa_halster-maat=full,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-zwart/,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-zwart/?attribute_pa_halster-maat=cob,528
1234,,,3,https://www.ruitersport-levade.nl/product/kentucky-horsewear-velvet-halster-zwart/?attribute_pa_halster-maat=full,528
1234,,5407008893491,1,https://www.ruitersport-levade.nl/product/kentucky-horesewear-lead-rope-basic-mosterd/,528
1234,,5407008893484,2,https://www.ruitersport-levade.nl/product/kentucky-horesewear-lead-rope-basic-emerald/,528
1234,,5407008893507,2,https://www.ruitersport-levade.nl/product/kentucky-horesewear-lead-rope-basic-oude-roos/,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-fishbone-dr/,528
1234,,5407007533169,3,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-fishbone-dr/?attribute_pa_kleur=klowie-ec7cf4a15e9610978d0bf9ff93be45c7dda6d5c8,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-leather-chain-lead-270cm/,528
1234,,5407008893781,5,https://www.ruitersport-levade.nl/product/kentucky-leather-chain-lead-270cm/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71,528
1234,,2500000410147,1,https://www.ruitersport-levade.nl/product/kentucky-leather-chain-lead-270cm/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78,528
1234,,5407008893514,6,https://www.ruitersport-levade.nl/product/kentucky-hoof-pick-small/,528
1234,,5425030837610,1,https://www.ruitersport-levade.nl/product/kentucky-relax-horse-toy-pony-natural/,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/,528
1234,,2500000414091,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,2500000414107,1,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-fa489e17071fe4ad847c2b6ce0bae84aec63c208&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,2500000414114,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-dd5e24415dde5e4bd641afde9a397d58beefa71d&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,2500000414121,3,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-360e674001116a0f1be3705c65a72906bcf6bf88&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,5407008893606,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,5407008893583,1,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-fa489e17071fe4ad847c2b6ce0bae84aec63c208&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,5407008893590,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-dd5e24415dde5e4bd641afde9a397d58beefa71d&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,5407008893576,3,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-360e674001116a0f1be3705c65a72906bcf6bf88&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-hurricane-0gr/,528
1234,,2500000411885,,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-hurricane-0gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-c63ae6dd4fc9f9dda66970e827d13f7c73fe841c,528
1234,,5407008891190,1,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-hurricane-0gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-d160e0986aca4714714a16f29ec605af90be704d,528
1234,,2500000411908,,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-hurricane-0gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-a2f9d0d16d02a20ef369e6029d9e5929c3d70d3e,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-turnout-all-weather-hurricane-0-gr/,528
1234,,5407007539789,,https://www.ruitersport-levade.nl/product/kentucky-turnout-all-weather-hurricane-0-gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,2500000414824,0,https://www.ruitersport-levade.nl/product/kentucky-turnout-all-weather-hurricane-0-gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,5407008893620,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-ec7cf4a15e9610978d0bf9ff93be45c7dda6d5c8&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,5407008893613,3,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-classic-dressage/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-waterproof-combo-fly-rug-classic/,528
1234,,5407008894443,3,https://www.ruitersport-levade.nl/product/kentucky-waterproof-combo-fly-rug-classic/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,5407008894450,3,https://www.ruitersport-levade.nl/product/kentucky-waterproof-combo-fly-rug-classic/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,5407008894436,1,https://www.ruitersport-levade.nl/product/kentucky-waterproof-combo-fly-rug-classic/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,5407008894467,1,https://www.ruitersport-levade.nl/product/kentucky-waterproof-combo-fly-rug-classic/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=7-0,528
1234,,5407007539819,1,https://www.ruitersport-levade.nl/product/kentucky-turnout-all-weather-hurricane-0-gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-fishbone-dr-competition/,528
1234,,5407008893835,7,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-fishbone-dr-competition/?attribute_pa_kleur=klowie-ec7cf4a15e9610978d0bf9ff93be45c7dda6d5c8&attribute_pa_maat=klowie-94d4084d6cb3cee016c00ee28e4a715d12a741cc,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-velvet-dressage-bordeaux/,528
1234,,5407008895471,4,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-velvet-dressage-bordeaux/?attribute_pa_kleur=klowie-360e674001116a0f1be3705c65a72906bcf6bf88&attribute_pa_maat=klowie-94d4084d6cb3cee016c00ee28e4a715d12a741cc,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-basic-velvet-jumping/,528
1234,,5407007539505,2,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-basic-velvet-jumping/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-6592c93e02beea5c60e465d6df3b6167cbee5b22,528
1234,,5407007539512,1,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-basic-velvet-jumping/?attribute_pa_kleur=klowie-fa489e17071fe4ad847c2b6ce0bae84aec63c208&attribute_pa_maat=klowie-6592c93e02beea5c60e465d6df3b6167cbee5b22,528
1234,,5407007539659,1,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-basic-velvet-jumping/?attribute_pa_kleur=klowie-dd5e24415dde5e4bd641afde9a397d58beefa71d&attribute_pa_maat=klowie-6592c93e02beea5c60e465d6df3b6167cbee5b22,528
1234,,5407007539666,4,https://www.ruitersport-levade.nl/product/kentucky-saddle-pad-basic-velvet-jumping/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-6592c93e02beea5c60e465d6df3b6167cbee5b22,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-turnout-rug-all-weather-waterproof-classic-0gr/,528
1234,,5407007533701,3,https://www.ruitersport-levade.nl/product/kentucky-turnout-rug-all-weather-waterproof-classic-0gr/?attribute_pa_kleur=klowie-c8dbb1c32945b0be493b7fcbf636aa98b3928768&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,5407008892128,1,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-54076359fdc7f1f0e000b9ae15b96f8b09866acb&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-mesh-combo-cooler-sheet/,528
1234,,5407007538652,2,https://www.ruitersport-levade.nl/product/kentucky-mesh-combo-cooler-sheet/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,5407007538669,3,https://www.ruitersport-levade.nl/product/kentucky-mesh-combo-cooler-sheet/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,5407007538676,1,https://www.ruitersport-levade.nl/product/kentucky-mesh-combo-cooler-sheet/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=7-0,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-polar-fleece-bandages-bordeaux/,528
1234,,5407008895525,3,https://www.ruitersport-levade.nl/product/kentucky-horsewear-polar-fleece-bandages-bordeaux/?attribute_pa_kleur=klowie-360e674001116a0f1be3705c65a72906bcf6bf88&attribute_pa_maat=klowie-baf9163c78dd8116a60fbf7361b8e002704e20ef,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-showdeken-dark-green/?attribute_pa_dekens-maat=6-3-190,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-showdeken-dark-green/?attribute_pa_dekens-maat=6-6-198,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-showdeken-dark-green/?attribute_pa_dekens-maat=6-9-206,528
1234,,,1,https://www.ruitersport-levade.nl/product/kentucky-horsewear-showdeken-dark-green/?attribute_pa_dekens-maat=7-0-213,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-turnout-rug-all-weather-pro-160g-groen-grijs/,528
1234,,,1,https://www.ruitersport-levade.nl/product/kentucky-horsewear-turnout-rug-all-weather-pro-160g-groen-grijs/?attribute_pa_dekenmaat=6-3190cm,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-turnout-rug-all-weather-pro-160g-groen-grijs/?attribute_pa_dekenmaat=6-6198cm,528
1234,,,0,https://www.ruitersport-levade.nl/product/kentucky-horsewear-turnout-rug-all-weather-pro-160g-groen-grijs/?attribute_pa_dekenmaat=6-9206cm,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/,528
1234,,2500000401268,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,2500000401275,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,2500000401282,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,2500000401299,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,2500000401305,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,2500000401312,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,2500000401329,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=7-0,528
1234,,2500000401336,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=7-0,528
1234,,2500000401343,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-cbfb3cb785c436531a6c26daf568a1c8b49fba71&attribute_pa_maat=klowie-f96c51c3d98f021d42ee8c458ed421add6b4adde,528
1234,,5407008891626,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-f96c51c3d98f021d42ee8c458ed421add6b4adde,528
1234,,2500000411830,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,2500000411847,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,2500000411854,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,5407007533787,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=7-0,528
1234,,2500000411878,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=klowie-f96c51c3d98f021d42ee8c458ed421add6b4adde,528
1234,,2500000422508,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,2500000422515,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-2159a29c32f14c7ffd92d92af4310070aef0622f,528
1234,,2500000422522,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-75c41cf137a9a31823a6e465d81658ce9077457c,528
1234,,2500000422539,0,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=7-0,528
1234,,2500000422546,,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-f96c51c3d98f021d42ee8c458ed421add6b4adde,528
1234,,5407008894054,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
1234,,5407008894085,1,https://www.ruitersport-levade.nl/product/kentucky-show-rug-160gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=7-0,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-150gr/,528
1234,,5425030835753,7,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-150gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-a2f9d0d16d02a20ef369e6029d9e5929c3d70d3e,528
1234,,2500000406447,0,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-150gr/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-a2f9d0d16d02a20ef369e6029d9e5929c3d70d3e,528
1234,,5407008894559,2,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-150gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-d160e0986aca4714714a16f29ec605af90be704d,528
1234,,5407008894566,2,https://www.ruitersport-levade.nl/product/kentucky-neck-all-weather-150gr/?attribute_pa_kleur=klowie-282ec83c72fd9c225697f2e5d9a8988d0a2dcc78&attribute_pa_maat=klowie-a2f9d0d16d02a20ef369e6029d9e5929c3d70d3e,528
1234,,,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-travel-boots/,528
1234,,5407008893651,3,https://www.ruitersport-levade.nl/product/kentucky-horsewear-travel-boots/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=klowie-10b28a8c1e445017f5c61e4266d4b7ad9e9a3748,528
1234,,2500000409851,1,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=6-0,528
1234,,2500000409868,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-54076359fdc7f1f0e000b9ae15b96f8b09866acb&attribute_pa_maat=6-0,528
1234,,2500000409875,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-3fa8803cde487d943381d948f43e620768db8ee1&attribute_pa_maat=6-0,528
1234,,2500000409882,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-0229e960cf4cd5f02b4ed9299c09b7880b2ffdaf&attribute_pa_maat=6-0,528
1234,,2500000409899,,https://www.ruitersport-levade.nl/product/kentucky-horsewear-show-rug-velvet-160g-emerald/?attribute_pa_kleur=klowie-ee2d8f27946aed494d0242d248875e5f639c7338&attribute_pa_maat=klowie-03c10c50990743199cc887aaacd3f88a0a0a026e,528
